,Customer,Age,City,Product,Limit,Company,Segment,Payment_Date,Payment_Amount,Payment_Month,Payment_Year,Product_Level,Segment_Govt,Segment_Normal Salary,Segment_Salaried_MNC,Segment_Salaried_Pvt,Segment_Self Employed
661,A30,25,BANGALORE,Gold,500000.0,C12,Govt,08-May-06,49201.73,5,2006,2,True,False,False,False,False
662,A30,25,BANGALORE,Gold,500000.0,C12,Govt,03-Mar-06,120377.58,3,2006,2,True,False,False,False,False
663,A30,25,BANGALORE,Gold,500000.0,C12,Govt,27-Mar-06,140229.15,3,2006,2,True,False,False,False,False
664,A30,25,BANGALORE,Gold,500000.0,C12,Govt,23-Feb-05,249323.26,2,2005,2,True,False,False,False,False
665,A30,25,BANGALORE,Gold,500000.0,C12,Govt,07-May-05,300086.64,5,2005,2,True,False,False,False,False
666,A30,25,BANGALORE,Gold,500000.0,C12,Govt,03-Feb-06,67056.51,2,2006,2,True,False,False,False,False
667,A30,25,BANGALORE,Gold,500000.0,C12,Govt,26-Mar-06,284850.96,3,2006,2,True,False,False,False,False
668,A30,25,BANGALORE,Gold,500000.0,C12,Govt,17-Jan-05,228554.19,1,2005,2,True,False,False,False,False
669,A30,25,BANGALORE,Gold,500000.0,C12,Govt,06-May-06,294475.79,5,2006,2,True,False,False,False,False
670,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,11-Jul-06,130109.14,7,2006,2,False,True,False,False,False
671,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,10-May-06,121736.19,5,2006,2,False,True,False,False,False
672,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,03-May-06,85880.99,5,2006,2,False,True,False,False,False
673,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,29-Mar-06,313756.71,3,2006,2,False,True,False,False,False
674,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,05-Feb-04,407599.13,2,2004,2,False,True,False,False,False
675,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,09-May-05,438848.56,5,2005,2,False,True,False,False,False
676,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,03-Apr-06,13054.67,4,2006,2,False,True,False,False,False
677,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,28-Mar-06,31679.04,3,2006,2,False,True,False,False,False
678,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,01-Feb-05,105128.84,2,2005,2,False,True,False,False,False
679,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,08-May-06,331748.17,5,2006,2,False,True,False,False,False
680,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,03-Mar-06,396403.71,3,2006,2,False,True,False,False,False
681,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,27-Mar-06,103429.79,3,2006,2,False,True,False,False,False
682,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,23-Feb-05,449928.27,2,2005,2,False,True,False,False,False
683,A31,63,CALCUTTA,Gold,500000.0,C13,Normal Salary,07-May-05,454736.04,5,2005,2,False,True,False,False,False
684,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,12-Aug-05,99528.43,8,2005,2,False,False,False,False,True
685,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,11-Jul-06,137150.37,7,2006,2,False,False,False,False,True
686,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,03-Jun-06,284410.26,6,2006,2,False,False,False,False,True
687,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,30-Mar-06,267750.16,3,2006,2,False,False,False,False,True
688,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,28-Feb-05,418896.84,2,2005,2,False,False,False,False,True
689,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,10-May-06,18858.86,5,2006,2,False,False,False,False,True
690,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,03-May-06,62569.1,5,2006,2,False,False,False,False,True
691,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,29-Mar-06,219307.12,3,2006,2,False,False,False,False,True
692,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,05-Feb-04,344312.67,2,2004,2,False,False,False,False,True
693,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,09-May-05,90329.79,5,2005,2,False,False,False,False,True
694,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,03-Apr-06,333042.82,4,2006,2,False,False,False,False,True
695,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,28-Mar-06,53800.88,3,2006,2,False,False,False,False,True
696,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,01-Feb-05,87918.4,2,2005,2,False,False,False,False,True
697,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,08-May-06,140419.08,5,2006,2,False,False,False,False,True
698,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,13-Sep-04,2273.98,9,2004,3,False,False,True,False,False
699,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,12-Aug-05,365544.42,8,2005,3,False,False,True,False,False
700,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,03-Jul-06,428595.18,7,2006,3,False,False,True,False,False
701,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,31-Mar-06,244831.61,3,2006,3,False,False,True,False,False
702,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,16-Feb-05,342468.09,2,2005,3,False,False,True,False,False
703,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,11-Jul-06,396124.84,7,2006,3,False,False,True,False,False
704,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,03-Jun-06,448965.39,6,2006,3,False,False,True,False,False
705,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,30-Mar-06,447698.41,3,2006,3,False,False,True,False,False
706,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,28-Feb-05,325246.37,2,2005,3,False,False,True,False,False
707,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,10-May-06,332753.94,5,2006,3,False,False,True,False,False
708,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,03-May-06,365688.37,5,2006,3,False,False,True,False,False
709,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,29-Mar-06,325726.44,3,2006,3,False,False,True,False,False
710,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,05-Feb-04,450994.42,2,2004,3,False,False,True,False,False
711,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,09-May-05,326761.68,5,2005,3,False,False,True,False,False
712,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,20-Nov-05,73899.28,11,2005,3,False,False,False,True,False
713,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,13-Sep-04,81344.52,9,2004,3,False,False,False,True,False
714,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,03-Aug-06,205246.85,8,2006,3,False,False,False,True,False
715,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,01-Apr-06,252926.33,4,2006,3,False,False,False,True,False
716,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,23-Feb-05,53182.46,2,2005,3,False,False,False,True,False
717,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,12-Aug-05,293209.49,8,2005,3,False,False,False,True,False
718,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,03-Jul-06,175103.69,7,2006,3,False,False,False,True,False
719,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,31-Mar-06,28854.14,3,2006,3,False,False,False,True,False
720,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,16-Feb-05,45750.9,2,2005,3,False,False,False,True,False
721,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,11-Jul-06,48053.83,7,2006,3,False,False,False,True,False
722,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,03-Jun-06,104781.85,6,2006,3,False,False,False,True,False
723,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,30-Mar-06,305101.67,3,2006,3,False,False,False,True,False
724,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,28-Feb-05,335593.79,2,2005,3,False,False,False,True,False
725,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,10-May-06,197323.24,5,2006,3,False,False,False,True,False
726,A35,55,COCHIN,Platimum,100001.0,C17,Govt,21-Nov-06,135040.11,11,2006,3,True,False,False,False,False
727,A35,55,COCHIN,Platimum,100001.0,C17,Govt,20-Nov-05,267856.63,11,2005,3,True,False,False,False,False
728,A35,55,COCHIN,Platimum,100001.0,C17,Govt,03-Sep-06,249105.03,9,2006,3,True,False,False,False,False
729,A35,55,COCHIN,Platimum,100001.0,C17,Govt,02-Apr-06,256474.98,4,2006,3,True,False,False,False,False
730,A35,55,COCHIN,Platimum,100001.0,C17,Govt,03-Feb-05,202740.17,2,2005,3,True,False,False,False,False
731,A35,55,COCHIN,Platimum,100001.0,C17,Govt,13-Sep-04,31811.8,9,2004,3,True,False,False,False,False
732,A35,55,COCHIN,Platimum,100001.0,C17,Govt,03-Aug-06,221873.36,8,2006,3,True,False,False,False,False
733,A35,55,COCHIN,Platimum,100001.0,C17,Govt,01-Apr-06,195290.2,4,2006,3,True,False,False,False,False
734,A35,55,COCHIN,Platimum,100001.0,C17,Govt,23-Feb-05,334933.59,2,2005,3,True,False,False,False,False
735,A35,55,COCHIN,Platimum,100001.0,C17,Govt,12-Aug-05,30190.67,8,2005,3,True,False,False,False,False
736,A35,55,COCHIN,Platimum,100001.0,C17,Govt,03-Jul-06,235480.06,7,2006,3,True,False,False,False,False
737,A35,55,COCHIN,Platimum,100001.0,C17,Govt,31-Mar-06,450091.26,3,2006,3,True,False,False,False,False
738,A35,55,COCHIN,Platimum,100001.0,C17,Govt,16-Feb-05,426900.84,2,2005,3,True,False,False,False,False
739,A35,55,COCHIN,Platimum,100001.0,C17,Govt,11-Jul-06,169368.97,7,2006,3,True,False,False,False,False
740,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,22-Nov-05,472033.29,11,2005,3,False,True,False,False,False
741,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,21-Nov-06,299638.45,11,2006,3,False,True,False,False,False
742,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Oct-06,234343.03,10,2006,3,False,True,False,False,False
743,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Apr-06,315988.94,4,2006,3,False,True,False,False,False
744,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,04-Feb-06,350414.18,2,2006,3,False,True,False,False,False
745,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,20-Nov-05,367209.15,11,2005,3,False,True,False,False,False
746,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Sep-06,406166.71,9,2006,3,False,True,False,False,False
747,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,02-Apr-06,347224.98,4,2006,3,False,True,False,False,False
748,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Feb-05,97465.08,2,2005,3,False,True,False,False,False
749,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,13-Sep-04,429352.78,9,2004,3,False,True,False,False,False
750,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Aug-06,281120.31,8,2006,3,False,True,False,False,False
751,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,01-Apr-06,399378.99,4,2006,3,False,True,False,False,False
752,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,23-Feb-05,21604.11,2,2005,3,False,True,False,False,False
753,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,12-Aug-05,17377.12,8,2005,3,False,True,False,False,False
754,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,01-Jun-05,165533.79,6,2005,3,False,True,False,False,False
755,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,28-Feb-05,167165.67,2,2005,3,False,True,False,False,False
756,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Jan-04,122486.54,1,2004,3,False,True,False,False,False
757,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,27-Apr-05,48039.88,4,2005,3,False,True,False,False,False
758,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,31-May-05,316914.74,5,2005,3,False,True,False,False,False
759,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,05-Feb-04,498238.63,2,2004,3,False,True,False,False,False
760,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,12-Jan-04,209008.14,1,2004,3,False,True,False,False,False
761,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,06-Apr-04,63637.32,4,2004,3,False,True,False,False,False
762,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,27-Apr-05,495838.08,4,2005,3,False,True,False,False,False
763,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Nov-05,72423.76,11,2005,3,False,True,False,False,False
764,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,23-Mar-06,345065.63,3,2006,3,False,True,False,False,False
765,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Jan-04,327297.15,1,2004,3,False,True,False,False,False
766,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,11-Jul-06,213919.73,7,2006,3,False,True,False,False,False
767,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,05-Feb-04,8684.4,2,2004,3,False,True,False,False,False
768,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,23-Nov-04,110114.4,11,2004,3,False,True,False,False,False
769,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Dec-06,146321.26,12,2006,3,False,True,False,False,False
770,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Jan-04,224759.64,1,2004,3,False,True,False,False,False
771,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,23-Nov-04,345181.82,11,2004,3,False,True,False,False,False
772,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,22-Nov-05,316995.07,11,2005,3,False,True,False,False,False
773,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Nov-06,334631.4,11,2006,3,False,True,False,False,False
774,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,04-Apr-06,477730.54,4,2006,3,False,True,False,False,False
775,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,25-Mar-06,378310.73,3,2006,3,False,True,False,False,False
776,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,21-Nov-06,244040.85,11,2006,3,False,True,False,False,False
777,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Oct-06,86820.21,10,2006,3,False,True,False,False,False
778,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Apr-06,495000.17,4,2006,3,False,True,False,False,False
779,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,04-Feb-06,452366.06,2,2006,3,False,True,False,False,False
780,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,20-Nov-05,77611.47,11,2005,3,False,True,False,False,False
781,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Sep-06,257594.53,9,2006,3,False,True,False,False,False
782,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,02-Apr-06,6520.7,4,2006,3,False,True,False,False,False
783,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Feb-05,106349.22,2,2005,3,False,True,False,False,False
784,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,13-Sep-04,25958.96,9,2004,3,False,True,False,False,False
785,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,02-Jun-05,236079.8,6,2005,3,False,True,False,False,False
786,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,16-Feb-05,407707.96,2,2005,3,False,True,False,False,False
787,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,15-Jan-04,99996.58,1,2004,3,False,True,False,False,False
788,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,05-May-04,44579.08,5,2004,3,False,True,False,False,False
789,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,01-Jun-05,370914.62,6,2005,3,False,True,False,False,False
790,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,28-Feb-05,4723.41,2,2005,3,False,True,False,False,False
791,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Jan-04,186510.96,1,2004,3,False,True,False,False,False
792,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,27-Apr-05,49279.16,4,2005,3,False,True,False,False,False
793,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,05-May-04,139979.71,5,2004,3,False,True,False,False,False
794,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Dec-05,343316.99,12,2005,3,False,True,False,False,False
795,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,24-Mar-06,265079.98,3,2006,3,False,True,False,False,False
796,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,15-Jan-04,212293.63,1,2004,3,False,True,False,False,False
797,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,12-Aug-05,368760.27,8,2005,3,False,True,False,False,False
798,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,28-Feb-05,135124.83,2,2005,3,False,True,False,False,False
799,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,24-May-05,418293.51,5,2005,3,False,True,False,False,False
800,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,12-Jan-04,475932.34,1,2004,3,False,True,False,False,False
801,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,15-Jan-04,172120.27,1,2004,3,False,True,False,False,False
802,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,24-May-05,337727.51,5,2005,3,False,False,False,False,True
803,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,23-Nov-04,171777.74,11,2004,3,False,False,False,False,True
804,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Dec-06,492660.82,12,2006,3,False,False,False,False,True
805,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,12-Jan-04,258847.78,1,2004,3,False,False,False,False,True
806,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,31-Mar-06,339553.1,3,2006,3,False,False,False,False,True
807,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,22-Nov-05,136309.34,11,2005,3,False,False,False,False,True
808,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Nov-06,138714.56,11,2006,3,False,False,False,False,True
809,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,04-Apr-06,100184.71,4,2006,3,False,False,False,False,True
810,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-Mar-06,292430.72,3,2006,3,False,False,False,False,True
811,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,21-Nov-06,101339.26,11,2006,3,False,False,False,False,True
812,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Oct-06,317309.23,10,2006,3,False,False,False,False,True
813,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Apr-06,268966.8,4,2006,3,False,False,False,False,True
814,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,04-Feb-06,454329.84,2,2006,3,False,False,False,False,True
815,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,20-Nov-05,404271.91,11,2005,3,False,False,False,False,True
816,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Jun-05,29532.29,6,2005,3,False,False,False,False,True
817,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,23-Feb-05,345188.99,2,2005,3,False,False,False,False,True
818,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-Jan-04,95843.84,1,2004,3,False,False,False,False,True
819,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,06-May-06,80172.2,5,2006,3,False,False,False,False,True
820,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,02-Jun-05,185739.75,6,2005,3,False,False,False,False,True
821,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,16-Feb-05,77653.56,2,2005,3,False,False,False,False,True
822,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,15-Jan-04,232352.49,1,2004,3,False,False,False,False,True
823,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,05-May-04,74133.81,5,2004,3,False,False,False,False,True
824,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,06-May-06,85283.88,5,2006,3,False,False,False,False,True
825,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Jan-06,296062.71,1,2006,3,False,False,False,False,True
826,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-Mar-06,144010.86,3,2006,3,False,False,False,False,True
827,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-Jan-04,318585.14,1,2004,3,False,False,False,False,True
828,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,13-Sep-04,345877.86,9,2004,3,False,False,False,False,True
829,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,16-Feb-05,488509.37,2,2005,3,False,False,False,False,True
830,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-May-05,403693.93,5,2005,3,False,False,False,False,True
831,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Jan-04,380510.36,1,2004,3,False,False,False,False,True
832,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-Jan-04,73381.99,1,2004,3,False,False,False,False,True
833,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,25-May-05,27105.36,5,2005,3,False,False,True,False,False
834,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,24-May-05,363232.95,5,2005,3,False,False,True,False,False
835,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,12-Jan-04,223330.14,1,2004,3,False,False,True,False,False
836,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Jan-04,28494.84,1,2004,3,False,False,True,False,False
837,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,23-Mar-06,176347.5,3,2006,3,False,False,True,False,False
838,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,23-Nov-04,21716.06,11,2004,3,False,False,True,False,False
839,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Dec-06,278687.47,12,2006,3,False,False,True,False,False
840,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,12-Jan-04,310821.09,1,2004,3,False,False,True,False,False
841,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,31-Mar-06,343055.92,3,2006,3,False,False,True,False,False
842,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,22-Nov-05,109700.84,11,2005,3,False,False,True,False,False
843,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Nov-06,129774.72,11,2006,3,False,False,True,False,False
844,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,04-Apr-06,472407.74,4,2006,3,False,False,True,False,False
845,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,25-Mar-06,353168.42,3,2006,3,False,False,True,False,False
846,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,21-Nov-06,31957.37,11,2006,3,False,False,True,False,False
847,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Jul-05,343050.41,7,2005,3,False,False,True,False,False
848,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Feb-05,108573.87,2,2005,3,False,False,True,False,False
849,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,12-Jan-04,219448.13,1,2004,3,False,False,True,False,False
850,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,07-May-05,453417.45,5,2005,3,False,False,True,False,False
851,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Jun-05,235033.71,6,2005,3,False,False,True,False,False
852,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,23-Feb-05,196307.11,2,2005,3,False,False,True,False,False
853,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,25-Jan-04,247152.18,1,2004,3,False,False,True,False,False
854,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,06-May-06,73591.59,5,2006,3,False,False,True,False,False
855,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,07-May-05,382742.75,5,2005,3,False,False,True,False,False
856,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Feb-06,452779.82,2,2006,3,False,False,True,False,False
857,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,26-Mar-06,268630.62,3,2006,3,False,False,True,False,False
858,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,17-Jan-05,244332.47,1,2005,3,False,False,True,False,False
859,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,20-Nov-05,411995.72,11,2005,3,False,False,True,False,False
860,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,23-Feb-05,455199.85,2,2005,3,False,False,True,False,False
861,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,26-May-05,368886.48,5,2005,3,False,False,True,False,False
862,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,15-Jan-04,34423.35,1,2004,3,False,False,True,False,False
863,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,12-Jan-04,257117.37,1,2004,3,False,False,True,False,False
864,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,26-May-05,77876.87,5,2005,3,False,False,False,True,False
865,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,25-May-05,302665.85,5,2005,3,False,False,False,True,False
866,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Jan-04,438201.47,1,2004,3,False,False,False,True,False
867,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,15-Jan-04,312510.63,1,2004,3,False,False,False,True,False
868,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,19-Mar-04,398063.76,3,2004,3,False,False,False,True,False
869,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,24-May-05,194880.87,5,2005,3,False,False,False,True,False
870,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,12-Jan-04,472094.9,1,2004,3,False,False,False,True,False
871,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Jan-04,64718.16,1,2004,3,False,False,False,True,False
872,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,23-Mar-06,120215.85,3,2006,3,False,False,False,True,False
873,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,23-Nov-04,429769.46,11,2004,3,False,False,False,True,False
874,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Dec-06,169786.15,12,2006,3,False,False,False,True,False
875,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,12-Jan-04,66864.39,1,2004,3,False,False,False,True,False
876,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,31-Mar-06,497928.27,3,2006,3,False,False,False,True,False
