,Customer,Age,City,Product,Limit,Company,Segment,Spend_Date,Spend_Type,Spend_Amount,Spend_Month,Spend_Year,Spend Amount to Limit Ratio,Product_Level,Segment_Govt,Segment_Normal Salary,Segment_Salaried_MNC,Segment_Salaried_Pvt,Segment_Self Employed,Spend_Type_AIR TICKET,Spend_Type_AUTO,Spend_Type_BIKE,Spend_Type_BUS TICKET,Spend_Type_CAMERA,Spend_Type_CAR,Spend_Type_CLOTHES,Spend_Type_FOOD,Spend_Type_JEWELLERY,Spend_Type_MOVIE TICKET,Spend_Type_PETRO,Spend_Type_RENTAL,Spend_Type_SANDALS,Spend_Type_SHOPPING,Spend_Type_TRAIN TICKET
1250,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,25-Jan-04,CAR,449633.79,1,2004,0.89926758,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1251,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,13-Sep-04,PETRO,346706.78,9,2004,0.6934135600000001,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1252,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,03-Aug-06,RENTAL,425083.22,8,2006,0.85016644,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1253,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,01-Apr-06,RENTAL,410461.33,4,2006,0.82092266,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1254,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,23-Feb-05,RENTAL,122119.9,2,2005,0.24423979999999998,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1255,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,26-May-05,AIR TICKET,193549.19,5,2005,0.38709838,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1256,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,15-Jan-04,CAMERA,161266.69,1,2004,0.32253338,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1257,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,25-Jan-04,CAMERA,494457.44,1,2004,0.98891488,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1258,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,05-Mar-06,TRAIN TICKET,108824.87,3,2006,0.21764973999999998,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1259,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,02-Jun-05,PETRO,155278.41,6,2005,0.31055682,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1260,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,16-Feb-05,CLOTHES,91140.13,2,2005,0.18228026,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1261,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,15-Jan-04,AIR TICKET,98748.94,1,2004,0.19749788000000001,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1262,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,05-May-04,JEWELLERY,139648.2,5,2004,0.2792964,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1263,A54,46,COCHIN,Platimum,500000.0,C16,Normal Salary,03-Jan-06,MOVIE TICKET,292020.54,1,2006,0.58404108,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1264,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,03-Jan-06,SHOPPING,343548.59,1,2006,0.6870971800000001,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1265,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,07-May-05,JEWELLERY,274133.64,5,2005,0.54826728,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1266,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,03-Feb-06,BIKE,56497.89,2,2006,0.11299578,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1267,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,26-Mar-06,BIKE,243954.19,3,2006,0.48790838000000003,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1268,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,17-Jan-05,BIKE,275748.35,1,2005,0.5514967,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1269,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,20-Nov-05,PETRO,352324.46,11,2005,0.70464892,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1270,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,03-Sep-06,MOVIE TICKET,70329.95,9,2006,0.1406599,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1271,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,02-Apr-06,MOVIE TICKET,333764.18,4,2006,0.6675283599999999,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1272,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,03-Feb-05,MOVIE TICKET,127432.64,2,2005,0.25486527999999997,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1273,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,27-May-05,AIR TICKET,450935.8,5,2005,0.9018716,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1274,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,25-Jan-04,CAMERA,412896.35,1,2004,0.8257926999999999,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1275,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,12-Jan-04,CAMERA,244092.6,1,2004,0.4881852,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1276,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,04-Apr-05,TRAIN TICKET,416430.15,4,2005,0.8328603,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1277,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,03-Jun-05,PETRO,496185.13,6,2005,0.9923702600000001,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1278,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,23-Feb-05,CLOTHES,490040.9,2,2005,0.9800818,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1279,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,25-Jan-04,AIR TICKET,456080.65,1,2004,0.9121613000000001,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1280,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,06-May-06,JEWELLERY,192843.3,5,2006,0.3856866,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1281,A55,43,PATNA,Platimum,500000.0,C17,Normal Salary,03-Feb-06,MOVIE TICKET,15199.55,2,2006,0.0303991,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1282,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,03-Feb-06,AIR TICKET,22463.65,2,2006,0.0449273,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1283,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,08-May-06,PETRO,67738.19,5,2006,0.13547638,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1284,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,03-Mar-06,AUTO,481580.09,3,2006,0.96316018,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1285,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,27-Mar-06,AUTO,27387.07,3,2006,0.05477414,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1286,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,23-Feb-05,AUTO,117670.21,2,2005,0.23534042000000002,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1287,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,21-Nov-06,PETRO,49398.99,11,2006,0.09879798,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1288,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,03-Oct-06,JEWELLERY,156247.17,10,2006,0.31249434000000004,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1289,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,03-Apr-06,JEWELLERY,55929.85,4,2006,0.11185969999999999,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1290,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,04-Feb-06,JEWELLERY,481587.27,2,2006,0.96317454,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1291,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,28-May-05,AIR TICKET,497368.07,5,2005,0.99473614,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1292,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,17-Jan-05,CAMERA,474957.29,1,2005,0.94991458,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1293,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,03-Jan-04,CAMERA,194695.72,1,2004,0.38939144,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1294,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,30-Apr-06,TRAIN TICKET,249003.25,4,2006,0.4980065,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1295,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,03-Jul-05,PETRO,226224.39,7,2005,0.45244878000000005,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1296,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,03-Feb-05,CLOTHES,276525.82,2,2005,0.5530516400000001,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1297,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,12-Jan-04,AIR TICKET,316155.21,1,2004,0.63231042,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1298,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,07-May-05,JEWELLERY,110809.17,5,2005,0.22161834,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1299,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,03-Mar-06,MOVIE TICKET,327358.8,3,2006,0.6547176,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1300,A56,60,CHENNAI,Platimum,500000.0,C18,Normal Salary,03-Dec-06,JEWELLERY,223628.27,12,2006,0.44725654,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1301,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,03-Mar-06,BUS TICKET,324423.0,3,2006,3.24419755802442,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1302,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,09-May-05,CLOTHES,324848.19,5,2005,3.2484494155058448,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1303,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,03-Apr-06,SHOPPING,426980.66,4,2006,4.269763902360976,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1304,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,28-Mar-06,SHOPPING,228739.09,3,2006,2.287368026319737,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1305,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,01-Feb-05,SHOPPING,233010.16,2,2005,2.330078299217008,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1306,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,22-Nov-05,PETRO,364650.99,11,2005,3.6464734352656474,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1307,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,03-Nov-06,PETRO,13756.3,11,2006,0.13756162438375616,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1308,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,04-Apr-06,PETRO,153475.34,4,2006,1.5347380526194738,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1309,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,25-Mar-06,PETRO,149750.73,3,2006,1.4974923250767493,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1310,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,29-May-05,AIR TICKET,390003.19,5,2005,3.899992900070999,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1311,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,23-Feb-05,SHOPPING,19910.49,2,2005,0.19910290897091032,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1312,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,15-Jan-04,SHOPPING,199186.44,1,2004,1.9918444815551846,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1313,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,25-Apr-04,TRAIN TICKET,245152.21,4,2004,2.45149758502415,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1314,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,03-Aug-05,PETRO,113117.61,8,2005,1.1311647883521165,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1315,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,04-Feb-06,CLOTHES,129110.67,2,2006,1.2910937890621093,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1316,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,03-Jan-04,AIR TICKET,162490.62,1,2004,1.6248899511004888,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,08-May-06,JEWELLERY,116195.53,5,2006,1.1619436805631944,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1318,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,03-Apr-06,MOVIE TICKET,92101.32,4,2006,0.9210039899601005,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1319,A57,37,TRIVANDRUM,Silver,100001.0,C19,Normal Salary,12-Jan-04,PETRO,179402.44,1,2004,1.7940064599354006,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1320,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,03-Apr-06,TRAIN TICKET,252719.43,4,2006,2.5271437571248576,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1321,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,10-May-06,FOOD,420015.08,5,2006,4.200066798664027,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1322,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,03-May-06,AIR TICKET,316601.57,5,2006,3.165952380952381,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1323,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,29-Mar-06,AIR TICKET,465473.69,3,2006,4.654643807123858,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,05-Feb-04,AIR TICKET,144440.23,2,2004,1.4443734125317496,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1325,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,23-Nov-04,PETRO,340371.19,11,2004,3.4036438271234575,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1326,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,03-Dec-06,CLOTHES,167643.95,12,2006,1.6764059718805624,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1327,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,12-Jan-04,CLOTHES,389454.0,1,2004,3.894462110757785,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1328,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,31-Mar-06,CLOTHES,400882.5,3,2006,4.008744825103498,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1329,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,30-May-05,AIR TICKET,194262.0,5,2005,1.9425811483770326,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1330,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,01-Feb-05,AIR TICKET,79949.77,2,2005,0.7994817103657927,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1331,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,25-Jan-04,AIR TICKET,281284.63,1,2004,2.812790044199116,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1332,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,19-Apr-06,TRAIN TICKET,342976.2,4,2006,3.4296934061318773,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1333,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,03-Sep-05,PETRO,209639.64,9,2005,2.096354472910542,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1334,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,25-Mar-06,JEWELLERY,348861.19,3,2006,3.488542129157417,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1335,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,15-Jan-04,AIR TICKET,392868.39,1,2004,3.9286053278934423,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1336,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,09-May-05,JEWELLERY,62814.73,5,2005,0.6281347373052539,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1337,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,03-May-06,AUTO,163775.96,5,2006,1.6377268454630907,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1338,A58,32,CALCUTTA,Silver,100002.0,C20,Normal Salary,03-Jan-04,CLOTHES,383742.74,1,2004,3.8373506529869403,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1339,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,03-May-06,RENTAL,65444.06,5,2006,0.6544209673709789,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1340,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,11-Jul-06,CAMERA,397479.97,7,2006,3.974680459586212,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1341,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,03-Jun-06,BUS TICKET,94838.4,6,2006,0.94835554933352,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1342,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,30-Mar-06,BUS TICKET,30563.8,3,2006,0.30562883113506595,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1343,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,28-Feb-05,BUS TICKET,113224.52,2,2005,1.1322112336629901,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1344,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,24-May-05,PETRO,447626.66,5,2005,4.476132316030519,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1345,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,12-Jan-04,FOOD,246626.36,1,2004,2.4661896143115705,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1346,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,03-Jan-04,FOOD,452806.53,1,2004,4.527929462116137,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1347,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,23-Mar-06,FOOD,274686.56,3,2006,2.7467831965041047,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1348,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,31-May-05,AIR TICKET,365270.93,5,2005,3.6525997220083397,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1349,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,05-Feb-04,BUS TICKET,148214.1,2,2004,1.482096537103887,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1350,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,12-Jan-04,BUS TICKET,176363.47,1,2004,1.7635817925462236,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1351,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,06-Apr-04,TRAIN TICKET,381428.67,4,2004,3.814172274831755,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1352,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,03-Oct-05,PETRO,379105.49,10,2005,3.790941171764847,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1353,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,31-Mar-06,PETRO,67835.3,3,2006,0.6783326500204994,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1354,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,12-Jan-04,AIR TICKET,495771.8,1,2004,4.957569272921813,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1355,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,10-May-06,JEWELLERY,240006.76,5,2006,2.399995600131996,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1356,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,03-Jun-06,SHOPPING,43493.07,6,2006,0.4349176524704259,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1357,A59,74,BANGALORE,Silver,100003.0,C21,Normal Salary,15-Jan-04,FOOD,181115.2,1,2004,1.811097667069988,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1358,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Jun-06,MOVIE TICKET,285128.75,6,2006,0.5702575,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1359,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Aug-06,PETRO,423934.57,8,2006,0.84786914,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1360,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,12-Aug-05,SANDALS,206631.21,8,2005,0.41326241999999996,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1361,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,20-Nov-05,BIKE,230675.49,11,2005,0.46135097999999997,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1362,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Jul-06,TRAIN TICKET,283607.25,7,2006,0.5672145,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1363,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Sep-06,RENTAL,299701.84,9,2006,0.5994036800000001,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1364,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,31-Mar-06,TRAIN TICKET,494568.87,3,2006,0.98913774,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1365,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,02-Apr-06,MOVIE TICKET,185732.4,4,2006,0.3714648,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1366,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,16-Feb-05,TRAIN TICKET,327726.3,2,2005,0.6554525999999999,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1367,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Feb-05,MOVIE TICKET,477311.41,2,2005,0.95462282,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1368,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,25-May-05,PETRO,331240.94,5,2005,0.66248188,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1369,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,27-May-05,MOVIE TICKET,250272.23,5,2005,0.50054446,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1370,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,03-Jan-04,CAMERA,187831.62,1,2004,0.37566324,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1371,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,25-Jan-04,CAMERA,153892.1,1,2004,0.3077842,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1372,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,15-Jan-04,CAMERA,214953.66,1,2004,0.42990732,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1373,A60,28,CALCUTTA,Gold,500000.0,C22,Salaried_Pvt,12-Jan-04,CAMERA,293918.67,1,2004,0.58783734,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
