,DateTime,Junction,Vehicles,ID,date,time,hour,day,month,year,dayofweek
24122,08-04-2017 2.00,3,12,20170408023,08-04-2017,2.00.00,2,8,4,2017,5
24123,08-04-2017 3.00,3,10,20170408033,08-04-2017,3.00.00,3,8,4,2017,5
24124,08-04-2017 4.00,3,8,20170408043,08-04-2017,4.00.00,4,8,4,2017,5
24125,08-04-2017 5.00,3,6,20170408053,08-04-2017,5.00.00,5,8,4,2017,5
24126,08-04-2017 6.00,3,8,20170408063,08-04-2017,6.00.00,6,8,4,2017,5
24127,08-04-2017 7.00,3,9,20170408073,08-04-2017,7.00.00,7,8,4,2017,5
24128,08-04-2017 8.00,3,8,20170408083,08-04-2017,8.00.00,8,8,4,2017,5
24129,08-04-2017 9.00,3,12,20170408093,08-04-2017,9.00.00,9,8,4,2017,5
24130,08-04-2017 10.00,3,17,20170408103,08-04-2017,10.00.00,10,8,4,2017,5
24131,08-04-2017 11.00,3,18,20170408113,08-04-2017,11.00.00,11,8,4,2017,5
24132,08-04-2017 12.00,3,34,20170408123,08-04-2017,12.00.00,12,8,4,2017,5
24133,08-04-2017 13.00,3,20,20170408133,08-04-2017,13.00.00,13,8,4,2017,5
24134,08-04-2017 14.00,3,26,20170408143,08-04-2017,14.00.00,14,8,4,2017,5
24135,08-04-2017 15.00,3,20,20170408153,08-04-2017,15.00.00,15,8,4,2017,5
24136,08-04-2017 16.00,3,19,20170408163,08-04-2017,16.00.00,16,8,4,2017,5
24137,08-04-2017 17.00,3,20,20170408173,08-04-2017,17.00.00,17,8,4,2017,5
24138,08-04-2017 18.00,3,31,20170408183,08-04-2017,18.00.00,18,8,4,2017,5
24139,08-04-2017 19.00,3,41,20170408193,08-04-2017,19.00.00,19,8,4,2017,5
24140,08-04-2017 20.00,3,64,20170408203,08-04-2017,20.00.00,20,8,4,2017,5
24141,08-04-2017 21.00,3,61,20170408213,08-04-2017,21.00.00,21,8,4,2017,5
24142,08-04-2017 22.00,3,46,20170408223,08-04-2017,22.00.00,22,8,4,2017,5
24143,08-04-2017 23.00,3,25,20170408233,08-04-2017,23.00.00,23,8,4,2017,5
24144,09-04-2017 0.00,3,20,20170409003,09-04-2017,0.00.00,0,9,4,2017,6
24145,09-04-2017 1.00,3,14,20170409013,09-04-2017,1.00.00,1,9,4,2017,6
24146,09-04-2017 2.00,3,8,20170409023,09-04-2017,2.00.00,2,9,4,2017,6
24147,09-04-2017 3.00,3,7,20170409033,09-04-2017,3.00.00,3,9,4,2017,6
24148,09-04-2017 4.00,3,7,20170409043,09-04-2017,4.00.00,4,9,4,2017,6
24149,09-04-2017 5.00,3,6,20170409053,09-04-2017,5.00.00,5,9,4,2017,6
24150,09-04-2017 6.00,3,10,20170409063,09-04-2017,6.00.00,6,9,4,2017,6
24151,09-04-2017 7.00,3,7,20170409073,09-04-2017,7.00.00,7,9,4,2017,6
24152,09-04-2017 8.00,3,9,20170409083,09-04-2017,8.00.00,8,9,4,2017,6
24153,09-04-2017 9.00,3,15,20170409093,09-04-2017,9.00.00,9,9,4,2017,6
24154,09-04-2017 10.00,3,19,20170409103,09-04-2017,10.00.00,10,9,4,2017,6
24155,09-04-2017 11.00,3,17,20170409113,09-04-2017,11.00.00,11,9,4,2017,6
24156,09-04-2017 12.00,3,20,20170409123,09-04-2017,12.00.00,12,9,4,2017,6
24157,09-04-2017 13.00,3,18,20170409133,09-04-2017,13.00.00,13,9,4,2017,6
24158,09-04-2017 14.00,3,17,20170409143,09-04-2017,14.00.00,14,9,4,2017,6
24159,09-04-2017 15.00,3,20,20170409153,09-04-2017,15.00.00,15,9,4,2017,6
24160,09-04-2017 16.00,3,12,20170409163,09-04-2017,16.00.00,16,9,4,2017,6
24161,09-04-2017 17.00,3,19,20170409173,09-04-2017,17.00.00,17,9,4,2017,6
24162,09-04-2017 18.00,3,18,20170409183,09-04-2017,18.00.00,18,9,4,2017,6
24163,09-04-2017 19.00,3,38,20170409193,09-04-2017,19.00.00,19,9,4,2017,6
24164,09-04-2017 20.00,3,64,20170409203,09-04-2017,20.00.00,20,9,4,2017,6
24165,09-04-2017 21.00,3,54,20170409213,09-04-2017,21.00.00,21,9,4,2017,6
24166,09-04-2017 22.00,3,30,20170409223,09-04-2017,22.00.00,22,9,4,2017,6
24167,09-04-2017 23.00,3,22,20170409233,09-04-2017,23.00.00,23,9,4,2017,6
24168,10-04-2017 0.00,3,17,20170410003,10-04-2017,0.00.00,0,10,4,2017,0
24169,10-04-2017 1.00,3,13,20170410013,10-04-2017,1.00.00,1,10,4,2017,0
24170,10-04-2017 2.00,3,11,20170410023,10-04-2017,2.00.00,2,10,4,2017,0
24171,10-04-2017 3.00,3,8,20170410033,10-04-2017,3.00.00,3,10,4,2017,0
24172,10-04-2017 4.00,3,8,20170410043,10-04-2017,4.00.00,4,10,4,2017,0
24173,10-04-2017 5.00,3,4,20170410053,10-04-2017,5.00.00,5,10,4,2017,0
24174,10-04-2017 6.00,3,8,20170410063,10-04-2017,6.00.00,6,10,4,2017,0
24175,10-04-2017 7.00,3,8,20170410073,10-04-2017,7.00.00,7,10,4,2017,0
24176,10-04-2017 8.00,3,16,20170410083,10-04-2017,8.00.00,8,10,4,2017,0
24177,10-04-2017 9.00,3,19,20170410093,10-04-2017,9.00.00,9,10,4,2017,0
24178,10-04-2017 10.00,3,22,20170410103,10-04-2017,10.00.00,10,10,4,2017,0
24179,10-04-2017 11.00,3,34,20170410113,10-04-2017,11.00.00,11,10,4,2017,0
24180,10-04-2017 12.00,3,30,20170410123,10-04-2017,12.00.00,12,10,4,2017,0
24181,10-04-2017 13.00,3,32,20170410133,10-04-2017,13.00.00,13,10,4,2017,0
24182,10-04-2017 14.00,3,31,20170410143,10-04-2017,14.00.00,14,10,4,2017,0
24183,10-04-2017 15.00,3,28,20170410153,10-04-2017,15.00.00,15,10,4,2017,0
24184,10-04-2017 16.00,3,25,20170410163,10-04-2017,16.00.00,16,10,4,2017,0
24185,10-04-2017 17.00,3,26,20170410173,10-04-2017,17.00.00,17,10,4,2017,0
24186,10-04-2017 18.00,3,24,20170410183,10-04-2017,18.00.00,18,10,4,2017,0
24187,10-04-2017 19.00,3,23,20170410193,10-04-2017,19.00.00,19,10,4,2017,0
24188,10-04-2017 20.00,3,41,20170410203,10-04-2017,20.00.00,20,10,4,2017,0
24189,10-04-2017 21.00,3,29,20170410213,10-04-2017,21.00.00,21,10,4,2017,0
24190,10-04-2017 22.00,3,31,20170410223,10-04-2017,22.00.00,22,10,4,2017,0
24191,10-04-2017 23.00,3,32,20170410233,10-04-2017,23.00.00,23,10,4,2017,0
24192,11-04-2017 0.00,3,20,20170411003,11-04-2017,0.00.00,0,11,4,2017,1
24193,11-04-2017 1.00,3,11,20170411013,11-04-2017,1.00.00,1,11,4,2017,1
24194,11-04-2017 2.00,3,12,20170411023,11-04-2017,2.00.00,2,11,4,2017,1
24195,11-04-2017 3.00,3,12,20170411033,11-04-2017,3.00.00,3,11,4,2017,1
24196,11-04-2017 4.00,3,6,20170411043,11-04-2017,4.00.00,4,11,4,2017,1
24197,11-04-2017 5.00,3,11,20170411053,11-04-2017,5.00.00,5,11,4,2017,1
24198,11-04-2017 6.00,3,6,20170411063,11-04-2017,6.00.00,6,11,4,2017,1
24199,11-04-2017 7.00,3,13,20170411073,11-04-2017,7.00.00,7,11,4,2017,1
24200,11-04-2017 8.00,3,10,20170411083,11-04-2017,8.00.00,8,11,4,2017,1
24201,11-04-2017 9.00,3,17,20170411093,11-04-2017,9.00.00,9,11,4,2017,1
24202,11-04-2017 10.00,3,20,20170411103,11-04-2017,10.00.00,10,11,4,2017,1
24203,11-04-2017 11.00,3,28,20170411113,11-04-2017,11.00.00,11,11,4,2017,1
24204,11-04-2017 12.00,3,27,20170411123,11-04-2017,12.00.00,12,11,4,2017,1
24205,11-04-2017 13.00,3,25,20170411133,11-04-2017,13.00.00,13,11,4,2017,1
24206,11-04-2017 14.00,3,28,20170411143,11-04-2017,14.00.00,14,11,4,2017,1
24207,11-04-2017 15.00,3,30,20170411153,11-04-2017,15.00.00,15,11,4,2017,1
24208,11-04-2017 16.00,3,22,20170411163,11-04-2017,16.00.00,16,11,4,2017,1
24209,11-04-2017 17.00,3,26,20170411173,11-04-2017,17.00.00,17,11,4,2017,1
24210,11-04-2017 18.00,3,24,20170411183,11-04-2017,18.00.00,18,11,4,2017,1
24211,11-04-2017 19.00,3,17,20170411193,11-04-2017,19.00.00,19,11,4,2017,1
24212,11-04-2017 20.00,3,26,20170411203,11-04-2017,20.00.00,20,11,4,2017,1
24213,11-04-2017 21.00,3,23,20170411213,11-04-2017,21.00.00,21,11,4,2017,1
24214,11-04-2017 22.00,3,23,20170411223,11-04-2017,22.00.00,22,11,4,2017,1
24215,11-04-2017 23.00,3,18,20170411233,11-04-2017,23.00.00,23,11,4,2017,1
24216,12-04-2017 0.00,3,17,20170412003,12-04-2017,0.00.00,0,12,4,2017,2
24217,12-04-2017 1.00,3,14,20170412013,12-04-2017,1.00.00,1,12,4,2017,2
24218,12-04-2017 2.00,3,12,20170412023,12-04-2017,2.00.00,2,12,4,2017,2
24219,12-04-2017 3.00,3,7,20170412033,12-04-2017,3.00.00,3,12,4,2017,2
24220,12-04-2017 4.00,3,7,20170412043,12-04-2017,4.00.00,4,12,4,2017,2
24221,12-04-2017 5.00,3,8,20170412053,12-04-2017,5.00.00,5,12,4,2017,2
24222,12-04-2017 6.00,3,5,20170412063,12-04-2017,6.00.00,6,12,4,2017,2
24223,12-04-2017 7.00,3,8,20170412073,12-04-2017,7.00.00,7,12,4,2017,2
24224,12-04-2017 8.00,3,13,20170412083,12-04-2017,8.00.00,8,12,4,2017,2
24225,12-04-2017 9.00,3,12,20170412093,12-04-2017,9.00.00,9,12,4,2017,2
24226,12-04-2017 10.00,3,21,20170412103,12-04-2017,10.00.00,10,12,4,2017,2
24227,12-04-2017 11.00,3,25,20170412113,12-04-2017,11.00.00,11,12,4,2017,2
24228,12-04-2017 12.00,3,29,20170412123,12-04-2017,12.00.00,12,12,4,2017,2
24229,12-04-2017 13.00,3,21,20170412133,12-04-2017,13.00.00,13,12,4,2017,2
24230,12-04-2017 14.00,3,30,20170412143,12-04-2017,14.00.00,14,12,4,2017,2
24231,12-04-2017 15.00,3,26,20170412153,12-04-2017,15.00.00,15,12,4,2017,2
24232,12-04-2017 16.00,3,24,20170412163,12-04-2017,16.00.00,16,12,4,2017,2
24233,12-04-2017 17.00,3,22,20170412173,12-04-2017,17.00.00,17,12,4,2017,2
24234,12-04-2017 18.00,3,22,20170412183,12-04-2017,18.00.00,18,12,4,2017,2
24235,12-04-2017 19.00,3,24,20170412193,12-04-2017,19.00.00,19,12,4,2017,2
24236,12-04-2017 20.00,3,21,20170412203,12-04-2017,20.00.00,20,12,4,2017,2
24237,12-04-2017 21.00,3,32,20170412213,12-04-2017,21.00.00,21,12,4,2017,2
24238,12-04-2017 22.00,3,26,20170412223,12-04-2017,22.00.00,22,12,4,2017,2
24239,12-04-2017 23.00,3,17,20170412233,12-04-2017,23.00.00,23,12,4,2017,2
24240,13-04-2017 0.00,3,14,20170413003,13-04-2017,0.00.00,0,13,4,2017,3
24241,13-04-2017 1.00,3,13,20170413013,13-04-2017,1.00.00,1,13,4,2017,3
24242,13-04-2017 2.00,3,9,20170413023,13-04-2017,2.00.00,2,13,4,2017,3
24243,13-04-2017 3.00,3,8,20170413033,13-04-2017,3.00.00,3,13,4,2017,3
24244,13-04-2017 4.00,3,6,20170413043,13-04-2017,4.00.00,4,13,4,2017,3
24245,13-04-2017 5.00,3,7,20170413053,13-04-2017,5.00.00,5,13,4,2017,3
24246,13-04-2017 6.00,3,6,20170413063,13-04-2017,6.00.00,6,13,4,2017,3
24247,13-04-2017 7.00,3,13,20170413073,13-04-2017,7.00.00,7,13,4,2017,3
24248,13-04-2017 8.00,3,8,20170413083,13-04-2017,8.00.00,8,13,4,2017,3
24249,13-04-2017 9.00,3,10,20170413093,13-04-2017,9.00.00,9,13,4,2017,3
24250,13-04-2017 10.00,3,15,20170413103,13-04-2017,10.00.00,10,13,4,2017,3
24251,13-04-2017 11.00,3,21,20170413113,13-04-2017,11.00.00,11,13,4,2017,3
24252,13-04-2017 12.00,3,26,20170413123,13-04-2017,12.00.00,12,13,4,2017,3
24253,13-04-2017 13.00,3,17,20170413133,13-04-2017,13.00.00,13,13,4,2017,3
24254,13-04-2017 14.00,3,26,20170413143,13-04-2017,14.00.00,14,13,4,2017,3
24255,13-04-2017 15.00,3,23,20170413153,13-04-2017,15.00.00,15,13,4,2017,3
24256,13-04-2017 16.00,3,20,20170413163,13-04-2017,16.00.00,16,13,4,2017,3
24257,13-04-2017 17.00,3,22,20170413173,13-04-2017,17.00.00,17,13,4,2017,3
24258,13-04-2017 18.00,3,19,20170413183,13-04-2017,18.00.00,18,13,4,2017,3
24259,13-04-2017 19.00,3,19,20170413193,13-04-2017,19.00.00,19,13,4,2017,3
24260,13-04-2017 20.00,3,24,20170413203,13-04-2017,20.00.00,20,13,4,2017,3
24261,13-04-2017 21.00,3,32,20170413213,13-04-2017,21.00.00,21,13,4,2017,3
24262,13-04-2017 22.00,3,24,20170413223,13-04-2017,22.00.00,22,13,4,2017,3
24263,13-04-2017 23.00,3,20,20170413233,13-04-2017,23.00.00,23,13,4,2017,3
24264,14-04-2017 0.00,3,16,20170414003,14-04-2017,0.00.00,0,14,4,2017,4
24265,14-04-2017 1.00,3,13,20170414013,14-04-2017,1.00.00,1,14,4,2017,4
24266,14-04-2017 2.00,3,10,20170414023,14-04-2017,2.00.00,2,14,4,2017,4
24267,14-04-2017 3.00,3,8,20170414033,14-04-2017,3.00.00,3,14,4,2017,4
24268,14-04-2017 4.00,3,4,20170414043,14-04-2017,4.00.00,4,14,4,2017,4
24269,14-04-2017 5.00,3,6,20170414053,14-04-2017,5.00.00,5,14,4,2017,4
24270,14-04-2017 6.00,3,8,20170414063,14-04-2017,6.00.00,6,14,4,2017,4
24271,14-04-2017 7.00,3,8,20170414073,14-04-2017,7.00.00,7,14,4,2017,4
24272,14-04-2017 8.00,3,9,20170414083,14-04-2017,8.00.00,8,14,4,2017,4
24273,14-04-2017 9.00,3,14,20170414093,14-04-2017,9.00.00,9,14,4,2017,4
24274,14-04-2017 10.00,3,18,20170414103,14-04-2017,10.00.00,10,14,4,2017,4
24275,14-04-2017 11.00,3,20,20170414113,14-04-2017,11.00.00,11,14,4,2017,4
24276,14-04-2017 12.00,3,18,20170414123,14-04-2017,12.00.00,12,14,4,2017,4
24277,14-04-2017 13.00,3,19,20170414133,14-04-2017,13.00.00,13,14,4,2017,4
24278,14-04-2017 14.00,3,21,20170414143,14-04-2017,14.00.00,14,14,4,2017,4
24279,14-04-2017 15.00,3,16,20170414153,14-04-2017,15.00.00,15,14,4,2017,4
24280,14-04-2017 16.00,3,23,20170414163,14-04-2017,16.00.00,16,14,4,2017,4
24281,14-04-2017 17.00,3,24,20170414173,14-04-2017,17.00.00,17,14,4,2017,4
24282,14-04-2017 18.00,3,18,20170414183,14-04-2017,18.00.00,18,14,4,2017,4
24283,14-04-2017 19.00,3,16,20170414193,14-04-2017,19.00.00,19,14,4,2017,4
24284,14-04-2017 20.00,3,19,20170414203,14-04-2017,20.00.00,20,14,4,2017,4
24285,14-04-2017 21.00,3,17,20170414213,14-04-2017,21.00.00,21,14,4,2017,4
24286,14-04-2017 22.00,3,18,20170414223,14-04-2017,22.00.00,22,14,4,2017,4
24287,14-04-2017 23.00,3,15,20170414233,14-04-2017,23.00.00,23,14,4,2017,4
24288,15-04-2017 0.00,3,18,20170415003,15-04-2017,0.00.00,0,15,4,2017,5
24289,15-04-2017 1.00,3,12,20170415013,15-04-2017,1.00.00,1,15,4,2017,5
24290,15-04-2017 2.00,3,10,20170415023,15-04-2017,2.00.00,2,15,4,2017,5
24291,15-04-2017 3.00,3,5,20170415033,15-04-2017,3.00.00,3,15,4,2017,5
24292,15-04-2017 4.00,3,5,20170415043,15-04-2017,4.00.00,4,15,4,2017,5
24293,15-04-2017 5.00,3,5,20170415053,15-04-2017,5.00.00,5,15,4,2017,5
24294,15-04-2017 6.00,3,9,20170415063,15-04-2017,6.00.00,6,15,4,2017,5
24295,15-04-2017 7.00,3,7,20170415073,15-04-2017,7.00.00,7,15,4,2017,5
24296,15-04-2017 8.00,3,11,20170415083,15-04-2017,8.00.00,8,15,4,2017,5
24297,15-04-2017 9.00,3,11,20170415093,15-04-2017,9.00.00,9,15,4,2017,5
24298,15-04-2017 10.00,3,12,20170415103,15-04-2017,10.00.00,10,15,4,2017,5
24299,15-04-2017 11.00,3,11,20170415113,15-04-2017,11.00.00,11,15,4,2017,5
24300,15-04-2017 12.00,3,15,20170415123,15-04-2017,12.00.00,12,15,4,2017,5
24301,15-04-2017 13.00,3,14,20170415133,15-04-2017,13.00.00,13,15,4,2017,5
24302,15-04-2017 14.00,3,22,20170415143,15-04-2017,14.00.00,14,15,4,2017,5
24303,15-04-2017 15.00,3,19,20170415153,15-04-2017,15.00.00,15,15,4,2017,5
24304,15-04-2017 16.00,3,21,20170415163,15-04-2017,16.00.00,16,15,4,2017,5
24305,15-04-2017 17.00,3,15,20170415173,15-04-2017,17.00.00,17,15,4,2017,5
24306,15-04-2017 18.00,3,21,20170415183,15-04-2017,18.00.00,18,15,4,2017,5
24307,15-04-2017 19.00,3,44,20170415193,15-04-2017,19.00.00,19,15,4,2017,5
24308,15-04-2017 20.00,3,65,20170415203,15-04-2017,20.00.00,20,15,4,2017,5
24309,15-04-2017 21.00,3,49,20170415213,15-04-2017,21.00.00,21,15,4,2017,5
24310,15-04-2017 22.00,3,26,20170415223,15-04-2017,22.00.00,22,15,4,2017,5
24311,15-04-2017 23.00,3,23,20170415233,15-04-2017,23.00.00,23,15,4,2017,5
24312,16-04-2017 0.00,3,21,20170416003,16-04-2017,0.00.00,0,16,4,2017,6
24313,16-04-2017 1.00,3,13,20170416013,16-04-2017,1.00.00,1,16,4,2017,6
24314,16-04-2017 2.00,3,9,20170416023,16-04-2017,2.00.00,2,16,4,2017,6
24315,16-04-2017 3.00,3,6,20170416033,16-04-2017,3.00.00,3,16,4,2017,6
24316,16-04-2017 4.00,3,9,20170416043,16-04-2017,4.00.00,4,16,4,2017,6
24317,16-04-2017 5.00,3,5,20170416053,16-04-2017,5.00.00,5,16,4,2017,6
24318,16-04-2017 6.00,3,5,20170416063,16-04-2017,6.00.00,6,16,4,2017,6
24319,16-04-2017 7.00,3,8,20170416073,16-04-2017,7.00.00,7,16,4,2017,6
24320,16-04-2017 8.00,3,12,20170416083,16-04-2017,8.00.00,8,16,4,2017,6
24321,16-04-2017 9.00,3,11,20170416093,16-04-2017,9.00.00,9,16,4,2017,6
24322,16-04-2017 10.00,3,12,20170416103,16-04-2017,10.00.00,10,16,4,2017,6
24323,16-04-2017 11.00,3,21,20170416113,16-04-2017,11.00.00,11,16,4,2017,6
24324,16-04-2017 12.00,3,17,20170416123,16-04-2017,12.00.00,12,16,4,2017,6
24325,16-04-2017 13.00,3,16,20170416133,16-04-2017,13.00.00,13,16,4,2017,6
24326,16-04-2017 14.00,3,18,20170416143,16-04-2017,14.00.00,14,16,4,2017,6
24327,16-04-2017 15.00,3,17,20170416153,16-04-2017,15.00.00,15,16,4,2017,6
24328,16-04-2017 16.00,3,15,20170416163,16-04-2017,16.00.00,16,16,4,2017,6
24329,16-04-2017 17.00,3,20,20170416173,16-04-2017,17.00.00,17,16,4,2017,6
24330,16-04-2017 18.00,3,23,20170416183,16-04-2017,18.00.00,18,16,4,2017,6
24331,16-04-2017 19.00,3,22,20170416193,16-04-2017,19.00.00,19,16,4,2017,6
24332,16-04-2017 20.00,3,54,20170416203,16-04-2017,20.00.00,20,16,4,2017,6
24333,16-04-2017 21.00,3,61,20170416213,16-04-2017,21.00.00,21,16,4,2017,6
24334,16-04-2017 22.00,3,43,20170416223,16-04-2017,22.00.00,22,16,4,2017,6
24335,16-04-2017 23.00,3,30,20170416233,16-04-2017,23.00.00,23,16,4,2017,6
24336,17-04-2017 0.00,3,20,20170417003,17-04-2017,0.00.00,0,17,4,2017,0
24337,17-04-2017 1.00,3,12,20170417013,17-04-2017,1.00.00,1,17,4,2017,0
24338,17-04-2017 2.00,3,7,20170417023,17-04-2017,2.00.00,2,17,4,2017,0
24339,17-04-2017 3.00,3,9,20170417033,17-04-2017,3.00.00,3,17,4,2017,0
24340,17-04-2017 4.00,3,9,20170417043,17-04-2017,4.00.00,4,17,4,2017,0
24341,17-04-2017 5.00,3,8,20170417053,17-04-2017,5.00.00,5,17,4,2017,0
24342,17-04-2017 6.00,3,10,20170417063,17-04-2017,6.00.00,6,17,4,2017,0
24343,17-04-2017 7.00,3,12,20170417073,17-04-2017,7.00.00,7,17,4,2017,0
24344,17-04-2017 8.00,3,15,20170417083,17-04-2017,8.00.00,8,17,4,2017,0
24345,17-04-2017 9.00,3,17,20170417093,17-04-2017,9.00.00,9,17,4,2017,0
24346,17-04-2017 10.00,3,30,20170417103,17-04-2017,10.00.00,10,17,4,2017,0
24347,17-04-2017 11.00,3,31,20170417113,17-04-2017,11.00.00,11,17,4,2017,0
24348,17-04-2017 12.00,3,30,20170417123,17-04-2017,12.00.00,12,17,4,2017,0
24349,17-04-2017 13.00,3,27,20170417133,17-04-2017,13.00.00,13,17,4,2017,0
24350,17-04-2017 14.00,3,33,20170417143,17-04-2017,14.00.00,14,17,4,2017,0
24351,17-04-2017 15.00,3,25,20170417153,17-04-2017,15.00.00,15,17,4,2017,0
24352,17-04-2017 16.00,3,28,20170417163,17-04-2017,16.00.00,16,17,4,2017,0
24353,17-04-2017 17.00,3,27,20170417173,17-04-2017,17.00.00,17,17,4,2017,0
24354,17-04-2017 18.00,3,28,20170417183,17-04-2017,18.00.00,18,17,4,2017,0
24355,17-04-2017 19.00,3,41,20170417193,17-04-2017,19.00.00,19,17,4,2017,0
24356,17-04-2017 20.00,3,48,20170417203,17-04-2017,20.00.00,20,17,4,2017,0
24357,17-04-2017 21.00,3,41,20170417213,17-04-2017,21.00.00,21,17,4,2017,0
24358,17-04-2017 22.00,3,30,20170417223,17-04-2017,22.00.00,22,17,4,2017,0
24359,17-04-2017 23.00,3,28,20170417233,17-04-2017,23.00.00,23,17,4,2017,0
24360,18-04-2017 0.00,3,21,20170418003,18-04-2017,0.00.00,0,18,4,2017,1
24361,18-04-2017 1.00,3,14,20170418013,18-04-2017,1.00.00,1,18,4,2017,1
24362,18-04-2017 2.00,3,13,20170418023,18-04-2017,2.00.00,2,18,4,2017,1
24363,18-04-2017 3.00,3,7,20170418033,18-04-2017,3.00.00,3,18,4,2017,1
24364,18-04-2017 4.00,3,9,20170418043,18-04-2017,4.00.00,4,18,4,2017,1
24365,18-04-2017 5.00,3,12,20170418053,18-04-2017,5.00.00,5,18,4,2017,1
24366,18-04-2017 6.00,3,9,20170418063,18-04-2017,6.00.00,6,18,4,2017,1
24367,18-04-2017 7.00,3,10,20170418073,18-04-2017,7.00.00,7,18,4,2017,1
24368,18-04-2017 8.00,3,16,20170418083,18-04-2017,8.00.00,8,18,4,2017,1
24369,18-04-2017 9.00,3,18,20170418093,18-04-2017,9.00.00,9,18,4,2017,1
24370,18-04-2017 10.00,3,24,20170418103,18-04-2017,10.00.00,10,18,4,2017,1
24371,18-04-2017 11.00,3,32,20170418113,18-04-2017,11.00.00,11,18,4,2017,1
24372,18-04-2017 12.00,3,25,20170418123,18-04-2017,12.00.00,12,18,4,2017,1
24373,18-04-2017 13.00,3,25,20170418133,18-04-2017,13.00.00,13,18,4,2017,1
24374,18-04-2017 14.00,3,24,20170418143,18-04-2017,14.00.00,14,18,4,2017,1
24375,18-04-2017 15.00,3,25,20170418153,18-04-2017,15.00.00,15,18,4,2017,1
24376,18-04-2017 16.00,3,23,20170418163,18-04-2017,16.00.00,16,18,4,2017,1
24377,18-04-2017 17.00,3,30,20170418173,18-04-2017,17.00.00,17,18,4,2017,1
24378,18-04-2017 18.00,3,29,20170418183,18-04-2017,18.00.00,18,18,4,2017,1
24379,18-04-2017 19.00,3,32,20170418193,18-04-2017,19.00.00,19,18,4,2017,1
24380,18-04-2017 20.00,3,36,20170418203,18-04-2017,20.00.00,20,18,4,2017,1
24381,18-04-2017 21.00,3,36,20170418213,18-04-2017,21.00.00,21,18,4,2017,1
24382,18-04-2017 22.00,3,24,20170418223,18-04-2017,22.00.00,22,18,4,2017,1
24383,18-04-2017 23.00,3,19,20170418233,18-04-2017,23.00.00,23,18,4,2017,1
24384,19-04-2017 0.00,3,18,20170419003,19-04-2017,0.00.00,0,19,4,2017,2
24385,19-04-2017 1.00,3,15,20170419013,19-04-2017,1.00.00,1,19,4,2017,2
24386,19-04-2017 2.00,3,12,20170419023,19-04-2017,2.00.00,2,19,4,2017,2
24387,19-04-2017 3.00,3,7,20170419033,19-04-2017,3.00.00,3,19,4,2017,2
24388,19-04-2017 4.00,3,6,20170419043,19-04-2017,4.00.00,4,19,4,2017,2
24389,19-04-2017 5.00,3,10,20170419053,19-04-2017,5.00.00,5,19,4,2017,2
24390,19-04-2017 6.00,3,9,20170419063,19-04-2017,6.00.00,6,19,4,2017,2
24391,19-04-2017 7.00,3,10,20170419073,19-04-2017,7.00.00,7,19,4,2017,2
24392,19-04-2017 8.00,3,14,20170419083,19-04-2017,8.00.00,8,19,4,2017,2
24393,19-04-2017 9.00,3,19,20170419093,19-04-2017,9.00.00,9,19,4,2017,2
24394,19-04-2017 10.00,3,21,20170419103,19-04-2017,10.00.00,10,19,4,2017,2
24395,19-04-2017 11.00,3,28,20170419113,19-04-2017,11.00.00,11,19,4,2017,2
24396,19-04-2017 12.00,3,28,20170419123,19-04-2017,12.00.00,12,19,4,2017,2
24397,19-04-2017 13.00,3,31,20170419133,19-04-2017,13.00.00,13,19,4,2017,2
24398,19-04-2017 14.00,3,36,20170419143,19-04-2017,14.00.00,14,19,4,2017,2
24399,19-04-2017 15.00,3,34,20170419153,19-04-2017,15.00.00,15,19,4,2017,2
24400,19-04-2017 16.00,3,33,20170419163,19-04-2017,16.00.00,16,19,4,2017,2
24401,19-04-2017 17.00,3,44,20170419173,19-04-2017,17.00.00,17,19,4,2017,2
24402,19-04-2017 18.00,3,67,20170419183,19-04-2017,18.00.00,18,19,4,2017,2
24403,19-04-2017 19.00,3,52,20170419193,19-04-2017,19.00.00,19,19,4,2017,2
24404,19-04-2017 20.00,3,54,20170419203,19-04-2017,20.00.00,20,19,4,2017,2
24405,19-04-2017 21.00,3,69,20170419213,19-04-2017,21.00.00,21,19,4,2017,2
24406,19-04-2017 22.00,3,52,20170419223,19-04-2017,22.00.00,22,19,4,2017,2
24407,19-04-2017 23.00,3,52,20170419233,19-04-2017,23.00.00,23,19,4,2017,2
24408,20-04-2017 0.00,3,77,20170420003,20-04-2017,0.00.00,0,20,4,2017,3
24409,20-04-2017 1.00,3,31,20170420013,20-04-2017,1.00.00,1,20,4,2017,3
24410,20-04-2017 2.00,3,17,20170420023,20-04-2017,2.00.00,2,20,4,2017,3
24411,20-04-2017 3.00,3,15,20170420033,20-04-2017,3.00.00,3,20,4,2017,3
24412,20-04-2017 4.00,3,12,20170420043,20-04-2017,4.00.00,4,20,4,2017,3
24413,20-04-2017 5.00,3,15,20170420053,20-04-2017,5.00.00,5,20,4,2017,3
24414,20-04-2017 6.00,3,17,20170420063,20-04-2017,6.00.00,6,20,4,2017,3
24415,20-04-2017 7.00,3,24,20170420073,20-04-2017,7.00.00,7,20,4,2017,3
24416,20-04-2017 8.00,3,31,20170420083,20-04-2017,8.00.00,8,20,4,2017,3
24417,20-04-2017 9.00,3,33,20170420093,20-04-2017,9.00.00,9,20,4,2017,3
24418,20-04-2017 10.00,3,49,20170420103,20-04-2017,10.00.00,10,20,4,2017,3
